date,path,category,sessions
2023-01-06,/product/product-id-0/,cat3,19
2023-01-06,/product/product-id-1/,cat7,3
2023-01-06,/product/product-id-2/,cat7,28
2023-01-06,/product/product-id-3/,cat2,12
2023-01-06,/product/product-id-4/,cat6,19
2023-01-06,/product/product-id-5/,cat7,18
2023-01-06,/product/product-id-6/,cat6,37
2023-01-06,/product/product-id-7/,cat6,45
2023-01-06,/product/product-id-8/,cat2,14
2023-01-06,/product/product-id-9/,cat5,42
2023-01-06,/product/product-id-10/,cat6,43
2023-01-06,/product/product-id-11/,cat7,38
2023-01-06,/product/product-id-12/,cat7,44
2023-01-06,/product/product-id-13/,cat1,45
2023-01-06,/product/product-id-14/,cat9,42
2023-01-06,/product/product-id-15/,cat2,27
2023-01-06,/product/product-id-16/,cat7,31
2023-01-06,/product/product-id-17/,cat1,24
2023-01-06,/product/product-id-18/,cat8,44
2023-01-06,/product/product-id-19/,cat5,10
2023-01-06,/product/product-id-20/,cat5,32
2023-01-06,/product/product-id-21/,cat9,39
2023-01-06,/product/product-id-22/,cat7,30
2023-01-06,/product/product-id-23/,cat7,8
2023-01-06,/product/product-id-24/,cat9,7
2023-01-06,/product/product-id-25/,cat9,7
2023-01-06,/product/product-id-26/,cat5,6
2023-01-06,/product/product-id-27/,cat3,24
2023-01-06,/product/product-id-28/,cat4,46
2023-01-06,/product/product-id-29/,cat8,6
2023-01-06,/product/product-id-30/,cat9,27
2023-01-06,/product/product-id-31/,cat2,1
2023-01-06,/product/product-id-32/,cat5,40
2023-01-06,/product/product-id-33/,cat4,11
2023-01-06,/product/product-id-34/,cat2,50
2023-01-06,/product/product-id-35/,cat3,24
2023-01-06,/product/product-id-36/,cat7,20
2023-01-06,/product/product-id-37/,cat2,1
2023-01-06,/product/product-id-38/,cat6,11
2023-01-06,/product/product-id-39/,cat3,16
2023-01-06,/product/product-id-40/,cat6,42
2023-01-06,/product/product-id-41/,cat3,47
2023-01-06,/product/product-id-42/,cat6,37
2023-01-06,/product/product-id-43/,cat1,23
2023-01-06,/product/product-id-44/,cat4,32
2023-01-06,/product/product-id-45/,cat7,7
2023-01-06,/product/product-id-46/,cat7,48
2023-01-06,/product/product-id-47/,cat2,17
2023-01-06,/product/product-id-48/,cat8,13
2023-01-06,/product/product-id-49/,cat5,32
2023-01-06,/product/product-id-50/,cat2,48
2023-01-06,/product/product-id-51/,cat7,28
2023-01-06,/product/product-id-52/,cat5,23
2023-01-06,/product/product-id-53/,cat1,10
2023-01-06,/product/product-id-54/,cat3,47
2023-01-06,/product/product-id-55/,cat9,32
2023-01-06,/product/product-id-56/,cat4,10
2023-01-06,/product/product-id-57/,cat3,32
2023-01-06,/product/product-id-58/,cat6,34
2023-01-06,/product/product-id-59/,cat6,46
2023-01-06,/product/product-id-60/,cat3,17
2023-01-06,/product/product-id-61/,cat5,20
2023-01-06,/product/product-id-62/,cat8,13
2023-01-06,/product/product-id-63/,cat9,40
2023-01-06,/product/product-id-64/,cat9,12
2023-01-06,/product/product-id-65/,cat6,43
2023-01-06,/product/product-id-66/,cat2,21
2023-01-06,/product/product-id-67/,cat5,14
2023-01-06,/product/product-id-68/,cat5,35
2023-01-06,/product/product-id-69/,cat1,27
2023-01-06,/product/product-id-70/,cat8,49
2023-01-06,/product/product-id-71/,cat5,35
2023-01-06,/product/product-id-72/,cat8,18
2023-01-06,/product/product-id-73/,cat2,15
2023-01-06,/product/product-id-74/,cat3,7
2023-01-06,/product/product-id-75/,cat4,20
2023-01-06,/product/product-id-76/,cat5,38
2023-01-06,/product/product-id-77/,cat3,39
2023-01-06,/product/product-id-78/,cat2,6
2023-01-06,/product/product-id-79/,cat2,2
2023-01-06,/product/product-id-80/,cat6,21
2023-01-06,/product/product-id-81/,cat9,43
2023-01-06,/product/product-id-82/,cat3,16
2023-01-06,/product/product-id-83/,cat2,11
