date,path,category,sessions
2023-01-11,/product/product-id-0/,cat2,10
2023-01-11,/product/product-id-1/,cat7,3
2023-01-11,/product/product-id-2/,cat3,5
2023-01-11,/product/product-id-3/,cat5,1
2023-01-11,/product/product-id-4/,cat5,8
2023-01-11,/product/product-id-5/,cat5,2
2023-01-11,/product/product-id-6/,cat8,6
2023-01-11,/product/product-id-7/,cat5,8
2023-01-11,/product/product-id-8/,cat9,3
2023-01-11,/product/product-id-9/,cat1,4
2023-01-11,/product/product-id-10/,cat8,4
2023-01-11,/product/product-id-11/,cat9,3
2023-01-11,/product/product-id-12/,cat8,2
2023-01-11,/product/product-id-13/,cat1,5
2023-01-11,/product/product-id-14/,cat8,8
2023-01-11,/product/product-id-15/,cat4,10
2023-01-11,/product/product-id-16/,cat1,10
2023-01-11,/product/product-id-17/,cat4,4
2023-01-11,/product/product-id-18/,cat8,6
2023-01-11,/product/product-id-19/,cat9,3
2023-01-11,/product/product-id-20/,cat4,9
2023-01-11,/product/product-id-21/,cat7,10
2023-01-11,/product/product-id-22/,cat4,3
2023-01-11,/product/product-id-23/,cat3,3
2023-01-11,/product/product-id-24/,cat8,5
2023-01-11,/product/product-id-25/,cat5,7
2023-01-11,/product/product-id-26/,cat4,8
2023-01-11,/product/product-id-27/,cat9,5
2023-01-11,/product/product-id-28/,cat4,10
2023-01-11,/product/product-id-29/,cat5,9
2023-01-11,/product/product-id-30/,cat1,1
2023-01-11,/product/product-id-31/,cat2,3
2023-01-11,/product/product-id-32/,cat6,1
2023-01-11,/product/product-id-33/,cat1,5
2023-01-11,/product/product-id-34/,cat5,9
2023-01-11,/product/product-id-35/,cat4,9
2023-01-11,/product/product-id-36/,cat7,1
2023-01-11,/product/product-id-37/,cat3,4
2023-01-11,/product/product-id-38/,cat4,3
2023-01-11,/product/product-id-39/,cat5,10
2023-01-11,/product/product-id-40/,cat7,10
2023-01-11,/product/product-id-41/,cat6,3
2023-01-11,/product/product-id-42/,cat7,3
2023-01-11,/product/product-id-43/,cat2,8
2023-01-11,/product/product-id-44/,cat5,3
2023-01-11,/product/product-id-45/,cat1,4
2023-01-11,/product/product-id-46/,cat2,9
2023-01-11,/product/product-id-47/,cat9,5
2023-01-11,/product/product-id-48/,cat6,7
2023-01-11,/product/product-id-49/,cat3,10
2023-01-11,/product/product-id-50/,cat3,3
2023-01-11,/product/product-id-51/,cat2,8
2023-01-11,/product/product-id-52/,cat7,8
2023-01-11,/product/product-id-53/,cat2,10
2023-01-11,/product/product-id-54/,cat9,6
2023-01-11,/product/product-id-55/,cat7,5
2023-01-11,/product/product-id-56/,cat1,9
2023-01-11,/product/product-id-57/,cat1,9
2023-01-11,/product/product-id-58/,cat6,1
2023-01-11,/product/product-id-59/,cat6,7
2023-01-11,/product/product-id-60/,cat2,4
2023-01-11,/product/product-id-61/,cat5,9
2023-01-11,/product/product-id-62/,cat8,1
2023-01-11,/product/product-id-63/,cat7,9
2023-01-11,/product/product-id-64/,cat9,7
2023-01-11,/product/product-id-65/,cat9,3
2023-01-11,/product/product-id-66/,cat8,6
2023-01-11,/product/product-id-67/,cat1,3
2023-01-11,/product/product-id-68/,cat5,3
2023-01-11,/product/product-id-69/,cat1,4
2023-01-11,/product/product-id-70/,cat7,1
2023-01-11,/product/product-id-71/,cat6,7
2023-01-11,/product/product-id-72/,cat2,8
2023-01-11,/product/product-id-73/,cat3,9
2023-01-11,/product/product-id-74/,cat5,5
2023-01-11,/product/product-id-75/,cat9,3
2023-01-11,/product/product-id-76/,cat1,4
2023-01-11,/product/product-id-77/,cat4,6
2023-01-11,/product/product-id-78/,cat5,10
2023-01-11,/product/product-id-79/,cat9,10
2023-01-11,/product/product-id-80/,cat2,4
2023-01-11,/product/product-id-81/,cat8,7
2023-01-11,/product/product-id-82/,cat9,7
2023-01-11,/product/product-id-83/,cat1,8
