date,path,category,sessions
2023-01-25,/product/product-id-0/,cat9,7
2023-01-25,/product/product-id-1/,cat5,15
2023-01-25,/product/product-id-2/,cat2,44
2023-01-25,/product/product-id-3/,cat6,37
2023-01-25,/product/product-id-4/,cat5,32
2023-01-25,/product/product-id-5/,cat1,1
2023-01-25,/product/product-id-6/,cat3,29
2023-01-25,/product/product-id-7/,cat1,1
2023-01-25,/product/product-id-8/,cat8,8
2023-01-25,/product/product-id-9/,cat8,40
2023-01-25,/product/product-id-10/,cat2,40
2023-01-25,/product/product-id-11/,cat6,49
2023-01-25,/product/product-id-12/,cat6,7
2023-01-25,/product/product-id-13/,cat3,17
2023-01-25,/product/product-id-14/,cat6,27
2023-01-25,/product/product-id-15/,cat4,3
2023-01-25,/product/product-id-16/,cat2,13
2023-01-25,/product/product-id-17/,cat7,22
2023-01-25,/product/product-id-18/,cat3,5
2023-01-25,/product/product-id-19/,cat5,40
2023-01-25,/product/product-id-20/,cat9,35
2023-01-25,/product/product-id-21/,cat7,47
2023-01-25,/product/product-id-22/,cat3,50
2023-01-25,/product/product-id-23/,cat9,44
2023-01-25,/product/product-id-24/,cat5,3
2023-01-25,/product/product-id-25/,cat4,12
2023-01-25,/product/product-id-26/,cat4,5
2023-01-25,/product/product-id-27/,cat6,41
2023-01-25,/product/product-id-28/,cat3,33
2023-01-25,/product/product-id-29/,cat3,25
2023-01-25,/product/product-id-30/,cat5,16
2023-01-25,/product/product-id-31/,cat8,47
2023-01-25,/product/product-id-32/,cat2,15
2023-01-25,/product/product-id-33/,cat6,22
2023-01-25,/product/product-id-34/,cat6,33
2023-01-25,/product/product-id-35/,cat2,42
2023-01-25,/product/product-id-36/,cat7,26
2023-01-25,/product/product-id-37/,cat6,11
2023-01-25,/product/product-id-38/,cat6,25
2023-01-25,/product/product-id-39/,cat4,48
2023-01-25,/product/product-id-40/,cat6,50
2023-01-25,/product/product-id-41/,cat8,9
2023-01-25,/product/product-id-42/,cat4,34
2023-01-25,/product/product-id-43/,cat8,20
2023-01-25,/product/product-id-44/,cat2,39
2023-01-25,/product/product-id-45/,cat8,39
2023-01-25,/product/product-id-46/,cat7,30
2023-01-25,/product/product-id-47/,cat1,5
2023-01-25,/product/product-id-48/,cat1,23
2023-01-25,/product/product-id-49/,cat9,6
2023-01-25,/product/product-id-50/,cat8,35
2023-01-25,/product/product-id-51/,cat7,15
2023-01-25,/product/product-id-52/,cat1,3
2023-01-25,/product/product-id-53/,cat6,39
2023-01-25,/product/product-id-54/,cat6,25
2023-01-25,/product/product-id-55/,cat7,37
2023-01-25,/product/product-id-56/,cat8,49
2023-01-25,/product/product-id-57/,cat9,10
2023-01-25,/product/product-id-58/,cat5,39
2023-01-25,/product/product-id-59/,cat3,21
2023-01-25,/product/product-id-60/,cat9,39
2023-01-25,/product/product-id-61/,cat3,30
2023-01-25,/product/product-id-62/,cat2,15
2023-01-25,/product/product-id-63/,cat5,7
2023-01-25,/product/product-id-64/,cat7,21
2023-01-25,/product/product-id-65/,cat8,33
2023-01-25,/product/product-id-66/,cat4,4
2023-01-25,/product/product-id-67/,cat4,21
2023-01-25,/product/product-id-68/,cat4,16
2023-01-25,/product/product-id-69/,cat9,45
2023-01-25,/product/product-id-70/,cat8,27
2023-01-25,/product/product-id-71/,cat3,19
2023-01-25,/product/product-id-72/,cat3,9
2023-01-25,/product/product-id-73/,cat4,40
2023-01-25,/product/product-id-74/,cat9,48
2023-01-25,/product/product-id-75/,cat4,21
2023-01-25,/product/product-id-76/,cat1,21
2023-01-25,/product/product-id-77/,cat3,15
2023-01-25,/product/product-id-78/,cat2,19
2023-01-25,/product/product-id-79/,cat3,9
2023-01-25,/product/product-id-80/,cat8,15
2023-01-25,/product/product-id-81/,cat5,46
2023-01-25,/product/product-id-82/,cat8,17
2023-01-25,/product/product-id-83/,cat1,16
2023-01-25,/product/product-id-84/,cat7,17
2023-01-25,/product/product-id-85/,cat5,48
2023-01-25,/product/product-id-86/,cat6,1
2023-01-25,/product/product-id-87/,cat2,9
2023-01-25,/product/product-id-88/,cat1,21
2023-01-25,/product/product-id-89/,cat6,36
2023-01-25,/product/product-id-90/,cat8,27
2023-01-25,/product/product-id-91/,cat9,34
2023-01-25,/product/product-id-92/,cat1,6
2023-01-25,/product/product-id-93/,cat3,11
2023-01-25,/product/product-id-94/,cat4,1
2023-01-25,/product/product-id-95/,cat6,29
2023-01-25,/product/product-id-96/,cat6,8
2023-01-25,/product/product-id-97/,cat1,9
2023-01-25,/product/product-id-98/,cat1,3
2023-01-25,/product/product-id-99/,cat8,13
2023-01-25,/product/product-id-100/,cat3,15
2023-01-25,/product/product-id-101/,cat9,6
2023-01-25,/product/product-id-102/,cat6,40
2023-01-25,/product/product-id-103/,cat4,34
2023-01-25,/product/product-id-104/,cat2,34
2023-01-25,/product/product-id-105/,cat2,17
2023-01-25,/product/product-id-106/,cat2,25
2023-01-25,/product/product-id-107/,cat7,36
2023-01-25,/product/product-id-108/,cat2,26
2023-01-25,/product/product-id-109/,cat4,21
2023-01-25,/product/product-id-110/,cat4,23
2023-01-25,/product/product-id-111/,cat6,29
2023-01-25,/product/product-id-112/,cat3,30
2023-01-25,/product/product-id-113/,cat9,15
2023-01-25,/product/product-id-114/,cat2,36
2023-01-25,/product/product-id-115/,cat2,18
2023-01-25,/product/product-id-116/,cat5,22
2023-01-25,/product/product-id-117/,cat6,38
2023-01-25,/product/product-id-118/,cat4,13
2023-01-25,/product/product-id-119/,cat5,25
2023-01-25,/product/product-id-120/,cat1,33
2023-01-25,/product/product-id-121/,cat4,35
2023-01-25,/product/product-id-122/,cat5,38
2023-01-25,/product/product-id-123/,cat9,33
2023-01-25,/product/product-id-124/,cat6,7
2023-01-25,/product/product-id-125/,cat4,33
2023-01-25,/product/product-id-126/,cat6,32
2023-01-25,/product/product-id-127/,cat5,34
2023-01-25,/product/product-id-128/,cat3,34
2023-01-25,/product/product-id-129/,cat3,12
2023-01-25,/product/product-id-130/,cat5,21
2023-01-25,/product/product-id-131/,cat4,18
2023-01-25,/product/product-id-132/,cat7,20
2023-01-25,/product/product-id-133/,cat4,31
2023-01-25,/product/product-id-134/,cat2,29
2023-01-25,/product/product-id-135/,cat5,45
2023-01-25,/product/product-id-136/,cat4,46
2023-01-25,/product/product-id-137/,cat3,36
2023-01-25,/product/product-id-138/,cat9,6
2023-01-25,/product/product-id-139/,cat9,45
2023-01-25,/product/product-id-140/,cat4,39
2023-01-25,/product/product-id-141/,cat9,16
2023-01-25,/product/product-id-142/,cat1,20
2023-01-25,/product/product-id-143/,cat5,50
2023-01-25,/product/product-id-144/,cat7,36
2023-01-25,/product/product-id-145/,cat3,4
2023-01-25,/product/product-id-146/,cat7,28
2023-01-25,/product/product-id-147/,cat7,33
2023-01-25,/product/product-id-148/,cat8,44
2023-01-25,/product/product-id-149/,cat3,6
2023-01-25,/product/product-id-150/,cat5,43
2023-01-25,/product/product-id-151/,cat9,44
2023-01-25,/product/product-id-152/,cat8,50
2023-01-25,/product/product-id-153/,cat6,41
2023-01-25,/product/product-id-154/,cat6,24
2023-01-25,/product/product-id-155/,cat7,9
2023-01-25,/product/product-id-156/,cat4,16
2023-01-25,/product/product-id-157/,cat3,45
2023-01-25,/product/product-id-158/,cat8,43
2023-01-25,/product/product-id-159/,cat3,35
2023-01-25,/product/product-id-160/,cat3,27
2023-01-25,/product/product-id-161/,cat5,10
2023-01-25,/product/product-id-162/,cat7,6
2023-01-25,/product/product-id-163/,cat4,24
2023-01-25,/product/product-id-164/,cat3,24
2023-01-25,/product/product-id-165/,cat4,50
2023-01-25,/product/product-id-166/,cat2,47
2023-01-25,/product/product-id-167/,cat2,50
2023-01-25,/product/product-id-168/,cat9,48
2023-01-25,/product/product-id-169/,cat2,30
2023-01-25,/product/product-id-170/,cat3,50
2023-01-25,/product/product-id-171/,cat6,48
2023-01-25,/product/product-id-172/,cat1,35
2023-01-25,/product/product-id-173/,cat2,38
2023-01-25,/product/product-id-174/,cat3,40
2023-01-25,/product/product-id-175/,cat3,14
2023-01-25,/product/product-id-176/,cat3,8
2023-01-25,/product/product-id-177/,cat7,39
2023-01-25,/product/product-id-178/,cat3,34
2023-01-25,/product/product-id-179/,cat6,11
2023-01-25,/product/product-id-180/,cat3,5
2023-01-25,/product/product-id-181/,cat3,6
2023-01-25,/product/product-id-182/,cat7,26
2023-01-25,/product/product-id-183/,cat7,32
2023-01-25,/product/product-id-184/,cat3,44
2023-01-25,/product/product-id-185/,cat9,17
2023-01-25,/product/product-id-186/,cat6,30
2023-01-25,/product/product-id-187/,cat2,29
2023-01-25,/product/product-id-188/,cat1,29
2023-01-25,/product/product-id-189/,cat1,30
2023-01-25,/product/product-id-190/,cat6,6
2023-01-25,/product/product-id-191/,cat9,11
2023-01-25,/product/product-id-192/,cat5,37
2023-01-25,/product/product-id-193/,cat5,21
2023-01-25,/product/product-id-194/,cat3,12
2023-01-25,/product/product-id-195/,cat8,28
2023-01-25,/product/product-id-196/,cat5,32
2023-01-25,/product/product-id-197/,cat9,40
2023-01-25,/product/product-id-198/,cat4,24
2023-01-25,/product/product-id-199/,cat9,12
2023-01-25,/product/product-id-200/,cat6,20
2023-01-25,/product/product-id-201/,cat6,13
2023-01-25,/product/product-id-202/,cat1,18
2023-01-25,/product/product-id-203/,cat4,19
2023-01-25,/product/product-id-204/,cat4,18
2023-01-25,/product/product-id-205/,cat4,42
2023-01-25,/product/product-id-206/,cat1,6
2023-01-25,/product/product-id-207/,cat8,42
2023-01-25,/product/product-id-208/,cat2,24
2023-01-25,/product/product-id-209/,cat1,11
2023-01-25,/product/product-id-210/,cat3,6
2023-01-25,/product/product-id-211/,cat2,22
2023-01-25,/product/product-id-212/,cat9,22
2023-01-25,/product/product-id-213/,cat9,41
2023-01-25,/product/product-id-214/,cat6,47
2023-01-25,/product/product-id-215/,cat2,18
2023-01-25,/product/product-id-216/,cat8,25
2023-01-25,/product/product-id-217/,cat3,4
2023-01-25,/product/product-id-218/,cat7,45
2023-01-25,/product/product-id-219/,cat2,2
2023-01-25,/product/product-id-220/,cat3,3
2023-01-25,/product/product-id-221/,cat6,14
2023-01-25,/product/product-id-222/,cat9,48
2023-01-25,/product/product-id-223/,cat7,5
2023-01-25,/product/product-id-224/,cat8,22
2023-01-25,/product/product-id-225/,cat2,15
2023-01-25,/product/product-id-226/,cat3,50
2023-01-25,/product/product-id-227/,cat7,36
2023-01-25,/product/product-id-228/,cat1,34
2023-01-25,/product/product-id-229/,cat7,43
2023-01-25,/product/product-id-230/,cat7,46
2023-01-25,/product/product-id-231/,cat5,13
