date,path,category,sessions
2023-01-21,/product/product-id-0/,cat3,43
2023-01-21,/product/product-id-1/,cat7,4
2023-01-21,/product/product-id-2/,cat8,32
2023-01-21,/product/product-id-3/,cat4,15
2023-01-21,/product/product-id-4/,cat9,2
2023-01-21,/product/product-id-5/,cat7,12
2023-01-21,/product/product-id-6/,cat5,13
2023-01-21,/product/product-id-7/,cat7,33
2023-01-21,/product/product-id-8/,cat7,8
2023-01-21,/product/product-id-9/,cat7,1
2023-01-21,/product/product-id-10/,cat8,29
2023-01-21,/product/product-id-11/,cat8,29
2023-01-21,/product/product-id-12/,cat8,29
2023-01-21,/product/product-id-13/,cat9,42
2023-01-21,/product/product-id-14/,cat3,10
2023-01-21,/product/product-id-15/,cat4,37
2023-01-21,/product/product-id-16/,cat5,38
2023-01-21,/product/product-id-17/,cat4,47
2023-01-21,/product/product-id-18/,cat8,10
2023-01-21,/product/product-id-19/,cat5,30
2023-01-21,/product/product-id-20/,cat4,4
2023-01-21,/product/product-id-21/,cat4,15
2023-01-21,/product/product-id-22/,cat4,43
2023-01-21,/product/product-id-23/,cat7,14
2023-01-21,/product/product-id-24/,cat6,9
2023-01-21,/product/product-id-25/,cat1,18
2023-01-21,/product/product-id-26/,cat8,33
2023-01-21,/product/product-id-27/,cat5,16
2023-01-21,/product/product-id-28/,cat6,20
2023-01-21,/product/product-id-29/,cat4,16
2023-01-21,/product/product-id-30/,cat9,17
2023-01-21,/product/product-id-31/,cat7,13
2023-01-21,/product/product-id-32/,cat4,29
2023-01-21,/product/product-id-33/,cat6,2
2023-01-21,/product/product-id-34/,cat4,40
2023-01-21,/product/product-id-35/,cat3,50
2023-01-21,/product/product-id-36/,cat8,23
2023-01-21,/product/product-id-37/,cat7,29
2023-01-21,/product/product-id-38/,cat3,47
2023-01-21,/product/product-id-39/,cat2,13
2023-01-21,/product/product-id-40/,cat5,24
2023-01-21,/product/product-id-41/,cat7,41
2023-01-21,/product/product-id-42/,cat2,7
2023-01-21,/product/product-id-43/,cat3,16
2023-01-21,/product/product-id-44/,cat6,15
2023-01-21,/product/product-id-45/,cat1,9
2023-01-21,/product/product-id-46/,cat1,5
2023-01-21,/product/product-id-47/,cat3,29
2023-01-21,/product/product-id-48/,cat1,12
2023-01-21,/product/product-id-49/,cat6,29
2023-01-21,/product/product-id-50/,cat3,16
2023-01-21,/product/product-id-51/,cat1,50
2023-01-21,/product/product-id-52/,cat1,31
2023-01-21,/product/product-id-53/,cat4,15
2023-01-21,/product/product-id-54/,cat5,41
2023-01-21,/product/product-id-55/,cat9,13
2023-01-21,/product/product-id-56/,cat9,26
2023-01-21,/product/product-id-57/,cat7,15
2023-01-21,/product/product-id-58/,cat5,10
2023-01-21,/product/product-id-59/,cat6,12
2023-01-21,/product/product-id-60/,cat7,23
2023-01-21,/product/product-id-61/,cat1,13
2023-01-21,/product/product-id-62/,cat3,6
2023-01-21,/product/product-id-63/,cat6,8
2023-01-21,/product/product-id-64/,cat6,27
2023-01-21,/product/product-id-65/,cat8,5
2023-01-21,/product/product-id-66/,cat7,23
2023-01-21,/product/product-id-67/,cat5,6
2023-01-21,/product/product-id-68/,cat9,13
2023-01-21,/product/product-id-69/,cat8,2
2023-01-21,/product/product-id-70/,cat6,7
2023-01-21,/product/product-id-71/,cat7,9
2023-01-21,/product/product-id-72/,cat7,34
2023-01-21,/product/product-id-73/,cat5,9
2023-01-21,/product/product-id-74/,cat4,49
2023-01-21,/product/product-id-75/,cat5,10
2023-01-21,/product/product-id-76/,cat4,10
2023-01-21,/product/product-id-77/,cat5,4
2023-01-21,/product/product-id-78/,cat4,9
2023-01-21,/product/product-id-79/,cat1,19
2023-01-21,/product/product-id-80/,cat3,38
2023-01-21,/product/product-id-81/,cat7,46
2023-01-21,/product/product-id-82/,cat1,49
2023-01-21,/product/product-id-83/,cat2,21
2023-01-21,/product/product-id-84/,cat5,47
2023-01-21,/product/product-id-85/,cat6,32
2023-01-21,/product/product-id-86/,cat5,7
2023-01-21,/product/product-id-87/,cat6,46
2023-01-21,/product/product-id-88/,cat9,7
2023-01-21,/product/product-id-89/,cat2,25
2023-01-21,/product/product-id-90/,cat6,15
2023-01-21,/product/product-id-91/,cat1,36
2023-01-21,/product/product-id-92/,cat5,1
2023-01-21,/product/product-id-93/,cat9,7
2023-01-21,/product/product-id-94/,cat5,44
2023-01-21,/product/product-id-95/,cat2,43
2023-01-21,/product/product-id-96/,cat9,39
2023-01-21,/product/product-id-97/,cat4,1
2023-01-21,/product/product-id-98/,cat2,24
2023-01-21,/product/product-id-99/,cat8,38
2023-01-21,/product/product-id-100/,cat4,16
2023-01-21,/product/product-id-101/,cat8,2
2023-01-21,/product/product-id-102/,cat4,29
2023-01-21,/product/product-id-103/,cat3,15
2023-01-21,/product/product-id-104/,cat7,43
2023-01-21,/product/product-id-105/,cat9,2
2023-01-21,/product/product-id-106/,cat8,45
2023-01-21,/product/product-id-107/,cat3,19
2023-01-21,/product/product-id-108/,cat7,43
2023-01-21,/product/product-id-109/,cat9,45
2023-01-21,/product/product-id-110/,cat6,27
2023-01-21,/product/product-id-111/,cat8,20
2023-01-21,/product/product-id-112/,cat2,12
2023-01-21,/product/product-id-113/,cat7,13
2023-01-21,/product/product-id-114/,cat8,16
2023-01-21,/product/product-id-115/,cat4,20
2023-01-21,/product/product-id-116/,cat9,17
2023-01-21,/product/product-id-117/,cat8,19
2023-01-21,/product/product-id-118/,cat9,29
2023-01-21,/product/product-id-119/,cat7,12
2023-01-21,/product/product-id-120/,cat9,18
2023-01-21,/product/product-id-121/,cat2,14
2023-01-21,/product/product-id-122/,cat1,7
2023-01-21,/product/product-id-123/,cat9,6
2023-01-21,/product/product-id-124/,cat8,31
2023-01-21,/product/product-id-125/,cat9,15
2023-01-21,/product/product-id-126/,cat2,5
2023-01-21,/product/product-id-127/,cat4,14
2023-01-21,/product/product-id-128/,cat7,24
2023-01-21,/product/product-id-129/,cat7,10
2023-01-21,/product/product-id-130/,cat2,40
2023-01-21,/product/product-id-131/,cat3,47
2023-01-21,/product/product-id-132/,cat2,17
