date,path,category,sessions
2023-01-22,/product/product-id-0/,cat7,43
2023-01-22,/product/product-id-1/,cat8,40
2023-01-22,/product/product-id-2/,cat3,40
2023-01-22,/product/product-id-3/,cat5,40
2023-01-22,/product/product-id-4/,cat6,45
2023-01-22,/product/product-id-5/,cat5,44
2023-01-22,/product/product-id-6/,cat6,46
2023-01-22,/product/product-id-7/,cat6,43
2023-01-22,/product/product-id-8/,cat7,43
2023-01-22,/product/product-id-9/,cat1,46
2023-01-22,/product/product-id-10/,cat6,43
2023-01-22,/product/product-id-11/,cat9,49
2023-01-22,/product/product-id-12/,cat3,41
2023-01-22,/product/product-id-13/,cat9,48
2023-01-22,/product/product-id-14/,cat5,46
2023-01-22,/product/product-id-15/,cat3,45
2023-01-22,/product/product-id-16/,cat5,50
2023-01-22,/product/product-id-17/,cat5,48
2023-01-22,/product/product-id-18/,cat8,43
2023-01-22,/product/product-id-19/,cat3,42
2023-01-22,/product/product-id-20/,cat6,46
2023-01-22,/product/product-id-21/,cat5,44
2023-01-22,/product/product-id-22/,cat7,42
2023-01-22,/product/product-id-23/,cat5,50
2023-01-22,/product/product-id-24/,cat2,50
2023-01-22,/product/product-id-25/,cat5,41
2023-01-22,/product/product-id-26/,cat2,44
2023-01-22,/product/product-id-27/,cat1,45
2023-01-22,/product/product-id-28/,cat7,48
2023-01-22,/product/product-id-29/,cat5,50
2023-01-22,/product/product-id-30/,cat7,46
2023-01-22,/product/product-id-31/,cat9,41
2023-01-22,/product/product-id-32/,cat9,47
2023-01-22,/product/product-id-33/,cat1,48
2023-01-22,/product/product-id-34/,cat3,50
2023-01-22,/product/product-id-35/,cat2,50
2023-01-22,/product/product-id-36/,cat1,47
2023-01-22,/product/product-id-37/,cat1,49
2023-01-22,/product/product-id-38/,cat7,48
2023-01-22,/product/product-id-39/,cat1,44
2023-01-22,/product/product-id-40/,cat1,49
2023-01-22,/product/product-id-41/,cat2,46
2023-01-22,/product/product-id-42/,cat1,47
2023-01-22,/product/product-id-43/,cat2,46
2023-01-22,/product/product-id-44/,cat7,47
2023-01-22,/product/product-id-45/,cat7,42
2023-01-22,/product/product-id-46/,cat2,44
2023-01-22,/product/product-id-47/,cat4,43
2023-01-22,/product/product-id-48/,cat1,43
2023-01-22,/product/product-id-49/,cat7,40
2023-01-22,/product/product-id-50/,cat6,45
2023-01-22,/product/product-id-51/,cat3,48
2023-01-22,/product/product-id-52/,cat5,41
2023-01-22,/product/product-id-53/,cat8,43
2023-01-22,/product/product-id-54/,cat7,40
2023-01-22,/product/product-id-55/,cat8,47
2023-01-22,/product/product-id-56/,cat4,46
2023-01-22,/product/product-id-57/,cat9,41
2023-01-22,/product/product-id-58/,cat5,47
2023-01-22,/product/product-id-59/,cat5,47
2023-01-22,/product/product-id-60/,cat4,46
2023-01-22,/product/product-id-61/,cat7,46
2023-01-22,/product/product-id-62/,cat6,42
2023-01-22,/product/product-id-63/,cat1,45
2023-01-22,/product/product-id-64/,cat4,46
2023-01-22,/product/product-id-65/,cat4,50
2023-01-22,/product/product-id-66/,cat2,45
2023-01-22,/product/product-id-67/,cat6,50
2023-01-22,/product/product-id-68/,cat1,48
2023-01-22,/product/product-id-69/,cat8,50
2023-01-22,/product/product-id-70/,cat3,48
2023-01-22,/product/product-id-71/,cat2,42
2023-01-22,/product/product-id-72/,cat5,45
2023-01-22,/product/product-id-73/,cat4,48
2023-01-22,/product/product-id-74/,cat4,40
2023-01-22,/product/product-id-75/,cat7,40
2023-01-22,/product/product-id-76/,cat7,50
2023-01-22,/product/product-id-77/,cat2,43
2023-01-22,/product/product-id-78/,cat1,40
2023-01-22,/product/product-id-79/,cat8,40
2023-01-22,/product/product-id-80/,cat8,50
2023-01-22,/product/product-id-81/,cat2,43
2023-01-22,/product/product-id-82/,cat5,44
2023-01-22,/product/product-id-83/,cat1,49
2023-01-22,/product/product-id-84/,cat5,49
2023-01-22,/product/product-id-85/,cat3,41
2023-01-22,/product/product-id-86/,cat6,43
2023-01-22,/product/product-id-87/,cat6,50
2023-01-22,/product/product-id-88/,cat8,50
2023-01-22,/product/product-id-89/,cat1,48
2023-01-22,/product/product-id-90/,cat2,46
2023-01-22,/product/product-id-91/,cat7,43
2023-01-22,/product/product-id-92/,cat4,40
2023-01-22,/product/product-id-93/,cat9,42
2023-01-22,/product/product-id-94/,cat5,41
2023-01-22,/product/product-id-95/,cat1,43
2023-01-22,/product/product-id-96/,cat6,40
2023-01-22,/product/product-id-97/,cat6,42
2023-01-22,/product/product-id-98/,cat8,40
2023-01-22,/product/product-id-99/,cat2,46
2023-01-22,/product/product-id-100/,cat5,45
2023-01-22,/product/product-id-101/,cat9,43
2023-01-22,/product/product-id-102/,cat8,44
2023-01-22,/product/product-id-103/,cat3,42
2023-01-22,/product/product-id-104/,cat6,47
2023-01-22,/product/product-id-105/,cat5,45
2023-01-22,/product/product-id-106/,cat3,49
2023-01-22,/product/product-id-107/,cat6,48
2023-01-22,/product/product-id-108/,cat6,42
2023-01-22,/product/product-id-109/,cat4,43
2023-01-22,/product/product-id-110/,cat5,45
2023-01-22,/product/product-id-111/,cat2,48
2023-01-22,/product/product-id-112/,cat6,48
2023-01-22,/product/product-id-113/,cat5,42
2023-01-22,/product/product-id-114/,cat3,49
2023-01-22,/product/product-id-115/,cat7,41
2023-01-22,/product/product-id-116/,cat3,44
2023-01-22,/product/product-id-117/,cat9,43
2023-01-22,/product/product-id-118/,cat6,44
2023-01-22,/product/product-id-119/,cat9,49
2023-01-22,/product/product-id-120/,cat9,47
2023-01-22,/product/product-id-121/,cat5,41
2023-01-22,/product/product-id-122/,cat8,48
2023-01-22,/product/product-id-123/,cat9,41
2023-01-22,/product/product-id-124/,cat1,40
2023-01-22,/product/product-id-125/,cat7,47
2023-01-22,/product/product-id-126/,cat7,43
2023-01-22,/product/product-id-127/,cat6,44
2023-01-22,/product/product-id-128/,cat9,44
2023-01-22,/product/product-id-129/,cat6,48
2023-01-22,/product/product-id-130/,cat4,45
2023-01-22,/product/product-id-131/,cat5,40
2023-01-22,/product/product-id-132/,cat6,41
2023-01-22,/product/product-id-133/,cat6,42
2023-01-22,/product/product-id-134/,cat5,47
2023-01-22,/product/product-id-135/,cat8,44
2023-01-22,/product/product-id-136/,cat6,46
2023-01-22,/product/product-id-137/,cat4,44
2023-01-22,/product/product-id-138/,cat7,41
2023-01-22,/product/product-id-139/,cat5,44
2023-01-22,/product/product-id-140/,cat7,49
2023-01-22,/product/product-id-141/,cat3,48
2023-01-22,/product/product-id-142/,cat1,41
2023-01-22,/product/product-id-143/,cat8,41
2023-01-22,/product/product-id-144/,cat5,47
2023-01-22,/product/product-id-145/,cat1,41
2023-01-22,/product/product-id-146/,cat5,40
2023-01-22,/product/product-id-147/,cat4,47
2023-01-22,/product/product-id-148/,cat6,46
2023-01-22,/product/product-id-149/,cat5,43
2023-01-22,/product/product-id-150/,cat5,45
2023-01-22,/product/product-id-151/,cat3,45
2023-01-22,/product/product-id-152/,cat3,50
2023-01-22,/product/product-id-153/,cat1,47
2023-01-22,/product/product-id-154/,cat4,48
2023-01-22,/product/product-id-155/,cat5,45
2023-01-22,/product/product-id-156/,cat7,49
2023-01-22,/product/product-id-157/,cat4,50
2023-01-22,/product/product-id-158/,cat9,43
2023-01-22,/product/product-id-159/,cat4,49
2023-01-22,/product/product-id-160/,cat2,50
