date,path,category,sessions
2023-01-07,/product/product-id-0/,cat6,6
2023-01-07,/product/product-id-1/,cat4,27
2023-01-07,/product/product-id-2/,cat5,32
2023-01-07,/product/product-id-3/,cat6,25
2023-01-07,/product/product-id-4/,cat5,39
2023-01-07,/product/product-id-5/,cat3,41
2023-01-07,/product/product-id-6/,cat3,6
2023-01-07,/product/product-id-7/,cat1,40
2023-01-07,/product/product-id-8/,cat1,35
2023-01-07,/product/product-id-9/,cat6,44
2023-01-07,/product/product-id-10/,cat8,4
2023-01-07,/product/product-id-11/,cat1,13
2023-01-07,/product/product-id-12/,cat9,31
2023-01-07,/product/product-id-13/,cat1,11
2023-01-07,/product/product-id-14/,cat7,17
2023-01-07,/product/product-id-15/,cat8,36
2023-01-07,/product/product-id-16/,cat2,29
2023-01-07,/product/product-id-17/,cat8,24
2023-01-07,/product/product-id-18/,cat9,50
2023-01-07,/product/product-id-19/,cat4,28
2023-01-07,/product/product-id-20/,cat5,31
2023-01-07,/product/product-id-21/,cat4,34
2023-01-07,/product/product-id-22/,cat9,40
2023-01-07,/product/product-id-23/,cat9,45
2023-01-07,/product/product-id-24/,cat6,36
2023-01-07,/product/product-id-25/,cat8,47
2023-01-07,/product/product-id-26/,cat7,40
2023-01-07,/product/product-id-27/,cat4,28
2023-01-07,/product/product-id-28/,cat3,13
2023-01-07,/product/product-id-29/,cat5,14
2023-01-07,/product/product-id-30/,cat7,18
2023-01-07,/product/product-id-31/,cat9,14
2023-01-07,/product/product-id-32/,cat5,49
2023-01-07,/product/product-id-33/,cat5,32
2023-01-07,/product/product-id-34/,cat1,27
2023-01-07,/product/product-id-35/,cat5,38
2023-01-07,/product/product-id-36/,cat4,34
2023-01-07,/product/product-id-37/,cat9,15
2023-01-07,/product/product-id-38/,cat1,21
2023-01-07,/product/product-id-39/,cat6,12
2023-01-07,/product/product-id-40/,cat4,27
2023-01-07,/product/product-id-41/,cat6,45
2023-01-07,/product/product-id-42/,cat3,39
2023-01-07,/product/product-id-43/,cat6,7
2023-01-07,/product/product-id-44/,cat5,41
2023-01-07,/product/product-id-45/,cat7,45
2023-01-07,/product/product-id-46/,cat1,45
2023-01-07,/product/product-id-47/,cat7,32
2023-01-07,/product/product-id-48/,cat7,19
2023-01-07,/product/product-id-49/,cat4,6
2023-01-07,/product/product-id-50/,cat7,37
2023-01-07,/product/product-id-51/,cat9,36
2023-01-07,/product/product-id-52/,cat8,11
2023-01-07,/product/product-id-53/,cat8,16
2023-01-07,/product/product-id-54/,cat3,49
2023-01-07,/product/product-id-55/,cat8,11
2023-01-07,/product/product-id-56/,cat5,33
2023-01-07,/product/product-id-57/,cat8,43
2023-01-07,/product/product-id-58/,cat9,37
2023-01-07,/product/product-id-59/,cat5,29
2023-01-07,/product/product-id-60/,cat4,11
2023-01-07,/product/product-id-61/,cat8,18
2023-01-07,/product/product-id-62/,cat3,23
2023-01-07,/product/product-id-63/,cat5,46
2023-01-07,/product/product-id-64/,cat6,50
2023-01-07,/product/product-id-65/,cat8,37
2023-01-07,/product/product-id-66/,cat4,38
2023-01-07,/product/product-id-67/,cat8,19
2023-01-07,/product/product-id-68/,cat9,16
2023-01-07,/product/product-id-69/,cat4,48
2023-01-07,/product/product-id-70/,cat2,44
2023-01-07,/product/product-id-71/,cat4,15
2023-01-07,/product/product-id-72/,cat1,22
2023-01-07,/product/product-id-73/,cat3,50
2023-01-07,/product/product-id-74/,cat4,3
2023-01-07,/product/product-id-75/,cat1,4
2023-01-07,/product/product-id-76/,cat6,33
2023-01-07,/product/product-id-77/,cat3,17
2023-01-07,/product/product-id-78/,cat1,35
2023-01-07,/product/product-id-79/,cat5,8
2023-01-07,/product/product-id-80/,cat3,13
2023-01-07,/product/product-id-81/,cat2,12
2023-01-07,/product/product-id-82/,cat3,32
2023-01-07,/product/product-id-83/,cat5,41
2023-01-07,/product/product-id-84/,cat8,47
2023-01-07,/product/product-id-85/,cat9,26
2023-01-07,/product/product-id-86/,cat6,7
2023-01-07,/product/product-id-87/,cat1,31
2023-01-07,/product/product-id-88/,cat8,36
2023-01-07,/product/product-id-89/,cat2,40
2023-01-07,/product/product-id-90/,cat7,10
2023-01-07,/product/product-id-91/,cat1,6
2023-01-07,/product/product-id-92/,cat2,48
2023-01-07,/product/product-id-93/,cat8,16
2023-01-07,/product/product-id-94/,cat1,4
2023-01-07,/product/product-id-95/,cat5,11
2023-01-07,/product/product-id-96/,cat6,43
2023-01-07,/product/product-id-97/,cat1,50
