date,path,category,sessions
2023-01-18,/product/product-id-0/,cat1,4
2023-01-18,/product/product-id-1/,cat8,40
2023-01-18,/product/product-id-2/,cat5,4
2023-01-18,/product/product-id-3/,cat1,30
2023-01-18,/product/product-id-4/,cat7,6
2023-01-18,/product/product-id-5/,cat4,26
2023-01-18,/product/product-id-6/,cat4,8
2023-01-18,/product/product-id-7/,cat8,46
2023-01-18,/product/product-id-8/,cat3,21
2023-01-18,/product/product-id-9/,cat7,20
2023-01-18,/product/product-id-10/,cat6,47
2023-01-18,/product/product-id-11/,cat4,11
2023-01-18,/product/product-id-12/,cat5,10
2023-01-18,/product/product-id-13/,cat9,26
2023-01-18,/product/product-id-14/,cat8,1
2023-01-18,/product/product-id-15/,cat4,12
2023-01-18,/product/product-id-16/,cat8,2
2023-01-18,/product/product-id-17/,cat3,48
2023-01-18,/product/product-id-18/,cat4,44
2023-01-18,/product/product-id-19/,cat2,34
2023-01-18,/product/product-id-20/,cat4,17
2023-01-18,/product/product-id-21/,cat8,8
2023-01-18,/product/product-id-22/,cat2,12
2023-01-18,/product/product-id-23/,cat2,7
2023-01-18,/product/product-id-24/,cat5,41
2023-01-18,/product/product-id-25/,cat2,13
2023-01-18,/product/product-id-26/,cat7,29
2023-01-18,/product/product-id-27/,cat8,2
2023-01-18,/product/product-id-28/,cat3,48
2023-01-18,/product/product-id-29/,cat2,42
2023-01-18,/product/product-id-30/,cat8,46
2023-01-18,/product/product-id-31/,cat6,25
2023-01-18,/product/product-id-32/,cat4,38
2023-01-18,/product/product-id-33/,cat5,28
2023-01-18,/product/product-id-34/,cat5,18
2023-01-18,/product/product-id-35/,cat8,39
2023-01-18,/product/product-id-36/,cat5,22
2023-01-18,/product/product-id-37/,cat5,15
2023-01-18,/product/product-id-38/,cat6,16
2023-01-18,/product/product-id-39/,cat7,25
2023-01-18,/product/product-id-40/,cat1,2
2023-01-18,/product/product-id-41/,cat7,7
2023-01-18,/product/product-id-42/,cat1,4
2023-01-18,/product/product-id-43/,cat8,1
2023-01-18,/product/product-id-44/,cat4,25
2023-01-18,/product/product-id-45/,cat1,15
2023-01-18,/product/product-id-46/,cat8,7
2023-01-18,/product/product-id-47/,cat5,49
2023-01-18,/product/product-id-48/,cat3,30
2023-01-18,/product/product-id-49/,cat4,16
2023-01-18,/product/product-id-50/,cat4,33
2023-01-18,/product/product-id-51/,cat1,43
2023-01-18,/product/product-id-52/,cat4,14
2023-01-18,/product/product-id-53/,cat2,26
2023-01-18,/product/product-id-54/,cat5,28
2023-01-18,/product/product-id-55/,cat6,36
2023-01-18,/product/product-id-56/,cat8,4
2023-01-18,/product/product-id-57/,cat8,9
2023-01-18,/product/product-id-58/,cat2,33
2023-01-18,/product/product-id-59/,cat3,24
2023-01-18,/product/product-id-60/,cat2,45
2023-01-18,/product/product-id-61/,cat3,26
2023-01-18,/product/product-id-62/,cat1,31
2023-01-18,/product/product-id-63/,cat7,44
2023-01-18,/product/product-id-64/,cat2,41
2023-01-18,/product/product-id-65/,cat9,12
2023-01-18,/product/product-id-66/,cat4,1
2023-01-18,/product/product-id-67/,cat5,44
2023-01-18,/product/product-id-68/,cat8,22
2023-01-18,/product/product-id-69/,cat6,31
2023-01-18,/product/product-id-70/,cat1,23
2023-01-18,/product/product-id-71/,cat5,17
2023-01-18,/product/product-id-72/,cat1,43
2023-01-18,/product/product-id-73/,cat7,23
2023-01-18,/product/product-id-74/,cat1,10
2023-01-18,/product/product-id-75/,cat2,16
2023-01-18,/product/product-id-76/,cat3,30
2023-01-18,/product/product-id-77/,cat8,11
2023-01-18,/product/product-id-78/,cat8,47
2023-01-18,/product/product-id-79/,cat9,20
2023-01-18,/product/product-id-80/,cat8,11
2023-01-18,/product/product-id-81/,cat9,9
2023-01-18,/product/product-id-82/,cat7,20
2023-01-18,/product/product-id-83/,cat2,43
2023-01-18,/product/product-id-84/,cat4,9
2023-01-18,/product/product-id-85/,cat3,23
2023-01-18,/product/product-id-86/,cat3,44
2023-01-18,/product/product-id-87/,cat2,47
2023-01-18,/product/product-id-88/,cat7,19
2023-01-18,/product/product-id-89/,cat2,34
2023-01-18,/product/product-id-90/,cat6,47
2023-01-18,/product/product-id-91/,cat1,9
2023-01-18,/product/product-id-92/,cat7,44
2023-01-18,/product/product-id-93/,cat7,24
2023-01-18,/product/product-id-94/,cat9,40
2023-01-18,/product/product-id-95/,cat6,49
2023-01-18,/product/product-id-96/,cat8,29
2023-01-18,/product/product-id-97/,cat3,22
2023-01-18,/product/product-id-98/,cat4,47
2023-01-18,/product/product-id-99/,cat1,29
2023-01-18,/product/product-id-100/,cat4,30
2023-01-18,/product/product-id-101/,cat4,9
2023-01-18,/product/product-id-102/,cat5,42
2023-01-18,/product/product-id-103/,cat7,3
2023-01-18,/product/product-id-104/,cat9,39
2023-01-18,/product/product-id-105/,cat4,1
2023-01-18,/product/product-id-106/,cat4,5
2023-01-18,/product/product-id-107/,cat8,29
2023-01-18,/product/product-id-108/,cat5,15
2023-01-18,/product/product-id-109/,cat2,28
2023-01-18,/product/product-id-110/,cat8,32
2023-01-18,/product/product-id-111/,cat7,9
2023-01-18,/product/product-id-112/,cat4,42
2023-01-18,/product/product-id-113/,cat1,3
2023-01-18,/product/product-id-114/,cat2,40
2023-01-18,/product/product-id-115/,cat4,39
2023-01-18,/product/product-id-116/,cat2,2
2023-01-18,/product/product-id-117/,cat1,7
2023-01-18,/product/product-id-118/,cat4,49
2023-01-18,/product/product-id-119/,cat1,5
2023-01-18,/product/product-id-120/,cat3,43
2023-01-18,/product/product-id-121/,cat6,3
2023-01-18,/product/product-id-122/,cat1,49
2023-01-18,/product/product-id-123/,cat8,35
2023-01-18,/product/product-id-124/,cat6,26
2023-01-18,/product/product-id-125/,cat8,1
2023-01-18,/product/product-id-126/,cat5,20
2023-01-18,/product/product-id-127/,cat6,1
2023-01-18,/product/product-id-128/,cat5,28
2023-01-18,/product/product-id-129/,cat4,27
2023-01-18,/product/product-id-130/,cat3,41
2023-01-18,/product/product-id-131/,cat1,23
2023-01-18,/product/product-id-132/,cat5,41
2023-01-18,/product/product-id-133/,cat2,38
2023-01-18,/product/product-id-134/,cat5,10
2023-01-18,/product/product-id-135/,cat5,6
2023-01-18,/product/product-id-136/,cat8,50
2023-01-18,/product/product-id-137/,cat7,33
2023-01-18,/product/product-id-138/,cat3,49
2023-01-18,/product/product-id-139/,cat7,7
2023-01-18,/product/product-id-140/,cat2,14
2023-01-18,/product/product-id-141/,cat3,15
2023-01-18,/product/product-id-142/,cat1,12
2023-01-18,/product/product-id-143/,cat4,35
2023-01-18,/product/product-id-144/,cat9,28
2023-01-18,/product/product-id-145/,cat4,5
2023-01-18,/product/product-id-146/,cat1,7
2023-01-18,/product/product-id-147/,cat5,2
2023-01-18,/product/product-id-148/,cat4,1
2023-01-18,/product/product-id-149/,cat4,46
2023-01-18,/product/product-id-150/,cat9,4
2023-01-18,/product/product-id-151/,cat8,1
2023-01-18,/product/product-id-152/,cat5,7
2023-01-18,/product/product-id-153/,cat9,2
2023-01-18,/product/product-id-154/,cat6,4
2023-01-18,/product/product-id-155/,cat1,38
2023-01-18,/product/product-id-156/,cat1,47
2023-01-18,/product/product-id-157/,cat4,19
2023-01-18,/product/product-id-158/,cat2,2
2023-01-18,/product/product-id-159/,cat3,11
2023-01-18,/product/product-id-160/,cat6,33
2023-01-18,/product/product-id-161/,cat1,5
2023-01-18,/product/product-id-162/,cat1,2
2023-01-18,/product/product-id-163/,cat1,11
2023-01-18,/product/product-id-164/,cat5,38
2023-01-18,/product/product-id-165/,cat4,17
2023-01-18,/product/product-id-166/,cat7,23
2023-01-18,/product/product-id-167/,cat5,13
2023-01-18,/product/product-id-168/,cat7,15
2023-01-18,/product/product-id-169/,cat4,19
2023-01-18,/product/product-id-170/,cat3,34
2023-01-18,/product/product-id-171/,cat4,34
2023-01-18,/product/product-id-172/,cat1,40
2023-01-18,/product/product-id-173/,cat6,12
2023-01-18,/product/product-id-174/,cat3,20
2023-01-18,/product/product-id-175/,cat1,22
2023-01-18,/product/product-id-176/,cat7,43
2023-01-18,/product/product-id-177/,cat2,5
2023-01-18,/product/product-id-178/,cat7,46
2023-01-18,/product/product-id-179/,cat5,27
2023-01-18,/product/product-id-180/,cat7,30
2023-01-18,/product/product-id-181/,cat1,17
2023-01-18,/product/product-id-182/,cat2,26
2023-01-18,/product/product-id-183/,cat4,31
2023-01-18,/product/product-id-184/,cat4,5
2023-01-18,/product/product-id-185/,cat5,47
2023-01-18,/product/product-id-186/,cat8,30
2023-01-18,/product/product-id-187/,cat1,44
2023-01-18,/product/product-id-188/,cat4,34
2023-01-18,/product/product-id-189/,cat7,1
2023-01-18,/product/product-id-190/,cat4,7
2023-01-18,/product/product-id-191/,cat6,12
2023-01-18,/product/product-id-192/,cat8,38
2023-01-18,/product/product-id-193/,cat2,47
2023-01-18,/product/product-id-194/,cat8,10
2023-01-18,/product/product-id-195/,cat9,41
2023-01-18,/product/product-id-196/,cat9,22
2023-01-18,/product/product-id-197/,cat6,33
2023-01-18,/product/product-id-198/,cat1,33
2023-01-18,/product/product-id-199/,cat4,10
2023-01-18,/product/product-id-200/,cat9,35
2023-01-18,/product/product-id-201/,cat6,16
2023-01-18,/product/product-id-202/,cat8,39
2023-01-18,/product/product-id-203/,cat9,47
2023-01-18,/product/product-id-204/,cat8,45
2023-01-18,/product/product-id-205/,cat4,9
2023-01-18,/product/product-id-206/,cat3,38
2023-01-18,/product/product-id-207/,cat8,28
2023-01-18,/product/product-id-208/,cat8,50
2023-01-18,/product/product-id-209/,cat6,27
2023-01-18,/product/product-id-210/,cat8,32
2023-01-18,/product/product-id-211/,cat7,13
2023-01-18,/product/product-id-212/,cat3,37
2023-01-18,/product/product-id-213/,cat4,43
2023-01-18,/product/product-id-214/,cat6,9
2023-01-18,/product/product-id-215/,cat6,14
2023-01-18,/product/product-id-216/,cat5,22
2023-01-18,/product/product-id-217/,cat2,49
2023-01-18,/product/product-id-218/,cat1,43
2023-01-18,/product/product-id-219/,cat8,33
2023-01-18,/product/product-id-220/,cat9,37
2023-01-18,/product/product-id-221/,cat7,50
2023-01-18,/product/product-id-222/,cat3,41
2023-01-18,/product/product-id-223/,cat4,18
2023-01-18,/product/product-id-224/,cat6,33
2023-01-18,/product/product-id-225/,cat2,27
2023-01-18,/product/product-id-226/,cat6,23
2023-01-18,/product/product-id-227/,cat3,34
2023-01-18,/product/product-id-228/,cat9,31
2023-01-18,/product/product-id-229/,cat8,44
2023-01-18,/product/product-id-230/,cat8,31
2023-01-18,/product/product-id-231/,cat8,36
2023-01-18,/product/product-id-232/,cat6,47
2023-01-18,/product/product-id-233/,cat6,50
2023-01-18,/product/product-id-234/,cat4,23
2023-01-18,/product/product-id-235/,cat4,39
2023-01-18,/product/product-id-236/,cat1,39
2023-01-18,/product/product-id-237/,cat3,9
2023-01-18,/product/product-id-238/,cat3,29
2023-01-18,/product/product-id-239/,cat6,48
2023-01-18,/product/product-id-240/,cat1,6
2023-01-18,/product/product-id-241/,cat4,8
2023-01-18,/product/product-id-242/,cat9,42
2023-01-18,/product/product-id-243/,cat6,12
2023-01-18,/product/product-id-244/,cat5,3
2023-01-18,/product/product-id-245/,cat7,40
2023-01-18,/product/product-id-246/,cat2,29
2023-01-18,/product/product-id-247/,cat2,1
2023-01-18,/product/product-id-248/,cat4,24
2023-01-18,/product/product-id-249/,cat7,34
2023-01-18,/product/product-id-250/,cat6,23
2023-01-18,/product/product-id-251/,cat6,9
2023-01-18,/product/product-id-252/,cat5,9
2023-01-18,/product/product-id-253/,cat5,46
2023-01-18,/product/product-id-254/,cat1,4
2023-01-18,/product/product-id-255/,cat7,22
2023-01-18,/product/product-id-256/,cat8,27
2023-01-18,/product/product-id-257/,cat2,44
2023-01-18,/product/product-id-258/,cat9,10
2023-01-18,/product/product-id-259/,cat2,18
2023-01-18,/product/product-id-260/,cat4,43
2023-01-18,/product/product-id-261/,cat5,39
2023-01-18,/product/product-id-262/,cat4,22
