date,path,category,sessions
2023-01-01,/product/product-id-0/,cat8,9
2023-01-01,/product/product-id-1/,cat1,18
2023-01-01,/product/product-id-2/,cat5,48
2023-01-01,/product/product-id-3/,cat6,40
2023-01-01,/product/product-id-4/,cat7,45
2023-01-01,/product/product-id-5/,cat2,36
2023-01-01,/product/product-id-6/,cat5,4
2023-01-01,/product/product-id-7/,cat8,2
2023-01-01,/product/product-id-8/,cat2,45
2023-01-01,/product/product-id-9/,cat9,45
2023-01-01,/product/product-id-10/,cat8,34
2023-01-01,/product/product-id-11/,cat5,20
2023-01-01,/product/product-id-12/,cat6,44
2023-01-01,/product/product-id-13/,cat2,45
2023-01-01,/product/product-id-14/,cat8,44
2023-01-01,/product/product-id-15/,cat5,48
2023-01-01,/product/product-id-16/,cat6,10
2023-01-01,/product/product-id-17/,cat4,19
2023-01-01,/product/product-id-18/,cat3,19
2023-01-01,/product/product-id-19/,cat8,20
2023-01-01,/product/product-id-20/,cat5,4
2023-01-01,/product/product-id-21/,cat6,25
2023-01-01,/product/product-id-22/,cat1,43
2023-01-01,/product/product-id-23/,cat1,30
2023-01-01,/product/product-id-24/,cat1,45
2023-01-01,/product/product-id-25/,cat2,42
2023-01-01,/product/product-id-26/,cat2,10
2023-01-01,/product/product-id-27/,cat9,41
2023-01-01,/product/product-id-28/,cat3,5
2023-01-01,/product/product-id-29/,cat1,25
2023-01-01,/product/product-id-30/,cat6,7
2023-01-01,/product/product-id-31/,cat2,26
2023-01-01,/product/product-id-32/,cat4,31
2023-01-01,/product/product-id-33/,cat8,25
2023-01-01,/product/product-id-34/,cat2,12
2023-01-01,/product/product-id-35/,cat8,48
2023-01-01,/product/product-id-36/,cat8,14
2023-01-01,/product/product-id-37/,cat2,9
2023-01-01,/product/product-id-38/,cat7,26
2023-01-01,/product/product-id-39/,cat9,41
2023-01-01,/product/product-id-40/,cat5,39
2023-01-01,/product/product-id-41/,cat7,38
2023-01-01,/product/product-id-42/,cat4,46
2023-01-01,/product/product-id-43/,cat1,33
2023-01-01,/product/product-id-44/,cat9,21
2023-01-01,/product/product-id-45/,cat4,12
2023-01-01,/product/product-id-46/,cat9,44
2023-01-01,/product/product-id-47/,cat1,50
2023-01-01,/product/product-id-48/,cat3,28
2023-01-01,/product/product-id-49/,cat5,35
2023-01-01,/product/product-id-50/,cat1,19
2023-01-01,/product/product-id-51/,cat2,44
2023-01-01,/product/product-id-52/,cat1,48
2023-01-01,/product/product-id-53/,cat9,42
2023-01-01,/product/product-id-54/,cat3,12
2023-01-01,/product/product-id-55/,cat9,14
2023-01-01,/product/product-id-56/,cat2,8
2023-01-01,/product/product-id-57/,cat4,19
2023-01-01,/product/product-id-58/,cat9,42
2023-01-01,/product/product-id-59/,cat2,38
2023-01-01,/product/product-id-60/,cat7,47
2023-01-01,/product/product-id-61/,cat6,50
2023-01-01,/product/product-id-62/,cat5,3
2023-01-01,/product/product-id-63/,cat8,11
2023-01-01,/product/product-id-64/,cat7,43
2023-01-01,/product/product-id-65/,cat1,32
2023-01-01,/product/product-id-66/,cat3,38
2023-01-01,/product/product-id-67/,cat3,5
2023-01-01,/product/product-id-68/,cat9,9
2023-01-01,/product/product-id-69/,cat4,21
2023-01-01,/product/product-id-70/,cat9,3
2023-01-01,/product/product-id-71/,cat3,12
2023-01-01,/product/product-id-72/,cat9,28
2023-01-01,/product/product-id-73/,cat2,4
2023-01-01,/product/product-id-74/,cat4,32
2023-01-01,/product/product-id-75/,cat8,49
2023-01-01,/product/product-id-76/,cat9,28
2023-01-01,/product/product-id-77/,cat4,4
2023-01-01,/product/product-id-78/,cat3,39
2023-01-01,/product/product-id-79/,cat3,12
2023-01-01,/product/product-id-80/,cat7,50
2023-01-01,/product/product-id-81/,cat8,27
2023-01-01,/product/product-id-82/,cat1,42
2023-01-01,/product/product-id-83/,cat5,17
2023-01-01,/product/product-id-84/,cat5,21
2023-01-01,/product/product-id-85/,cat2,33
2023-01-01,/product/product-id-86/,cat1,7
2023-01-01,/product/product-id-87/,cat5,37
2023-01-01,/product/product-id-88/,cat6,21
2023-01-01,/product/product-id-89/,cat9,4
2023-01-01,/product/product-id-90/,cat5,50
2023-01-01,/product/product-id-91/,cat9,12
2023-01-01,/product/product-id-92/,cat2,19
2023-01-01,/product/product-id-93/,cat6,43
2023-01-01,/product/product-id-94/,cat5,38
2023-01-01,/product/product-id-95/,cat3,8
2023-01-01,/product/product-id-96/,cat5,36
2023-01-01,/product/product-id-97/,cat7,3
2023-01-01,/product/product-id-98/,cat4,44
2023-01-01,/product/product-id-99/,cat4,20
