date,path,category,sessions
2023-01-31,/product/product-id-0/,cat3,23
2023-01-31,/product/product-id-1/,cat9,5
2023-01-31,/product/product-id-2/,cat5,37
2023-01-31,/product/product-id-3/,cat2,19
2023-01-31,/product/product-id-4/,cat1,27
2023-01-31,/product/product-id-5/,cat5,3
2023-01-31,/product/product-id-6/,cat8,37
2023-01-31,/product/product-id-7/,cat8,45
2023-01-31,/product/product-id-8/,cat4,14
2023-01-31,/product/product-id-9/,cat5,13
2023-01-31,/product/product-id-10/,cat6,41
2023-01-31,/product/product-id-11/,cat5,19
2023-01-31,/product/product-id-12/,cat7,11
2023-01-31,/product/product-id-13/,cat2,34
2023-01-31,/product/product-id-14/,cat6,26
2023-01-31,/product/product-id-15/,cat2,35
2023-01-31,/product/product-id-16/,cat6,3
2023-01-31,/product/product-id-17/,cat8,18
2023-01-31,/product/product-id-18/,cat4,35
2023-01-31,/product/product-id-19/,cat2,35
2023-01-31,/product/product-id-20/,cat3,6
2023-01-31,/product/product-id-21/,cat5,28
2023-01-31,/product/product-id-22/,cat2,41
2023-01-31,/product/product-id-23/,cat1,24
2023-01-31,/product/product-id-24/,cat8,36
2023-01-31,/product/product-id-25/,cat1,7
2023-01-31,/product/product-id-26/,cat4,14
2023-01-31,/product/product-id-27/,cat1,50
2023-01-31,/product/product-id-28/,cat6,50
2023-01-31,/product/product-id-29/,cat4,34
2023-01-31,/product/product-id-30/,cat2,32
2023-01-31,/product/product-id-31/,cat7,42
2023-01-31,/product/product-id-32/,cat6,28
2023-01-31,/product/product-id-33/,cat8,14
2023-01-31,/product/product-id-34/,cat3,35
2023-01-31,/product/product-id-35/,cat3,46
2023-01-31,/product/product-id-36/,cat6,46
2023-01-31,/product/product-id-37/,cat3,22
2023-01-31,/product/product-id-38/,cat2,1
2023-01-31,/product/product-id-39/,cat5,24
2023-01-31,/product/product-id-40/,cat4,40
2023-01-31,/product/product-id-41/,cat9,32
2023-01-31,/product/product-id-42/,cat6,8
2023-01-31,/product/product-id-43/,cat8,14
2023-01-31,/product/product-id-44/,cat4,37
2023-01-31,/product/product-id-45/,cat7,11
2023-01-31,/product/product-id-46/,cat6,20
2023-01-31,/product/product-id-47/,cat7,11
2023-01-31,/product/product-id-48/,cat3,10
2023-01-31,/product/product-id-49/,cat6,36
2023-01-31,/product/product-id-50/,cat6,13
2023-01-31,/product/product-id-51/,cat4,48
2023-01-31,/product/product-id-52/,cat1,10
2023-01-31,/product/product-id-53/,cat9,23
2023-01-31,/product/product-id-54/,cat3,30
2023-01-31,/product/product-id-55/,cat5,33
2023-01-31,/product/product-id-56/,cat4,2
2023-01-31,/product/product-id-57/,cat3,3
2023-01-31,/product/product-id-58/,cat9,2
2023-01-31,/product/product-id-59/,cat2,44
2023-01-31,/product/product-id-60/,cat8,38
2023-01-31,/product/product-id-61/,cat5,43
2023-01-31,/product/product-id-62/,cat9,36
2023-01-31,/product/product-id-63/,cat4,41
2023-01-31,/product/product-id-64/,cat6,37
2023-01-31,/product/product-id-65/,cat2,34
2023-01-31,/product/product-id-66/,cat3,46
2023-01-31,/product/product-id-67/,cat1,9
2023-01-31,/product/product-id-68/,cat3,10
2023-01-31,/product/product-id-69/,cat5,30
2023-01-31,/product/product-id-70/,cat3,15
2023-01-31,/product/product-id-71/,cat2,20
2023-01-31,/product/product-id-72/,cat4,41
2023-01-31,/product/product-id-73/,cat8,27
2023-01-31,/product/product-id-74/,cat1,40
