date,path,category,sessions
2023-01-17,/product/product-id-0/,cat3,6
2023-01-17,/product/product-id-1/,cat1,39
2023-01-17,/product/product-id-2/,cat3,27
2023-01-17,/product/product-id-3/,cat3,28
2023-01-17,/product/product-id-4/,cat2,44
2023-01-17,/product/product-id-5/,cat3,4
2023-01-17,/product/product-id-6/,cat5,8
2023-01-17,/product/product-id-7/,cat2,23
2023-01-17,/product/product-id-8/,cat1,40
2023-01-17,/product/product-id-9/,cat5,41
2023-01-17,/product/product-id-10/,cat8,12
2023-01-17,/product/product-id-11/,cat3,48
2023-01-17,/product/product-id-12/,cat3,15
2023-01-17,/product/product-id-13/,cat9,39
2023-01-17,/product/product-id-14/,cat3,45
2023-01-17,/product/product-id-15/,cat7,40
2023-01-17,/product/product-id-16/,cat6,11
2023-01-17,/product/product-id-17/,cat2,35
2023-01-17,/product/product-id-18/,cat2,33
2023-01-17,/product/product-id-19/,cat5,14
2023-01-17,/product/product-id-20/,cat9,28
2023-01-17,/product/product-id-21/,cat3,1
2023-01-17,/product/product-id-22/,cat9,20
2023-01-17,/product/product-id-23/,cat5,27
2023-01-17,/product/product-id-24/,cat7,42
2023-01-17,/product/product-id-25/,cat4,39
2023-01-17,/product/product-id-26/,cat9,40
2023-01-17,/product/product-id-27/,cat2,44
2023-01-17,/product/product-id-28/,cat8,26
2023-01-17,/product/product-id-29/,cat2,8
2023-01-17,/product/product-id-30/,cat8,21
2023-01-17,/product/product-id-31/,cat4,4
2023-01-17,/product/product-id-32/,cat3,2
2023-01-17,/product/product-id-33/,cat8,4
2023-01-17,/product/product-id-34/,cat8,44
2023-01-17,/product/product-id-35/,cat2,47
2023-01-17,/product/product-id-36/,cat3,17
2023-01-17,/product/product-id-37/,cat8,40
2023-01-17,/product/product-id-38/,cat5,23
2023-01-17,/product/product-id-39/,cat2,24
2023-01-17,/product/product-id-40/,cat2,27
2023-01-17,/product/product-id-41/,cat4,28
2023-01-17,/product/product-id-42/,cat3,38
2023-01-17,/product/product-id-43/,cat8,39
2023-01-17,/product/product-id-44/,cat7,45
