date,path,category,sessions
2023-01-15,/product/product-id-0/,,17
2023-01-15,/product/product-id-1/,,7
2023-01-15,/product/product-id-2/,,27
2023-01-15,/product/product-id-3/,,48
2023-01-15,/product/product-id-4/,,13
2023-01-15,/product/product-id-5/,,47
2023-01-15,/product/product-id-6/,,10
2023-01-15,/product/product-id-7/,,41
2023-01-15,/product/product-id-8/,,37
2023-01-15,/product/product-id-9/,,1
2023-01-15,/product/product-id-10/,,20
2023-01-15,/product/product-id-11/,,43
2023-01-15,/product/product-id-12/,,31
2023-01-15,/product/product-id-13/,,29
2023-01-15,/product/product-id-14/,,38
2023-01-15,/product/product-id-15/,,22
2023-01-15,/product/product-id-16/,,10
2023-01-15,/product/product-id-17/,,14
2023-01-15,/product/product-id-18/,,33
2023-01-15,/product/product-id-19/,,22
2023-01-15,/product/product-id-20/,,23
2023-01-15,/product/product-id-21/,,10
2023-01-15,/product/product-id-22/,,25
2023-01-15,/product/product-id-23/,,2
2023-01-15,/product/product-id-24/,,11
2023-01-15,/product/product-id-25/,,40
2023-01-15,/product/product-id-26/,,11
2023-01-15,/product/product-id-27/,,28
2023-01-15,/product/product-id-28/,,1
2023-01-15,/product/product-id-29/,,31
2023-01-15,/product/product-id-30/,,22
2023-01-15,/product/product-id-31/,,33
2023-01-15,/product/product-id-32/,,28
2023-01-15,/product/product-id-33/,,5
2023-01-15,/product/product-id-34/,,17
2023-01-15,/product/product-id-35/,,50
2023-01-15,/product/product-id-36/,,22
2023-01-15,/product/product-id-37/,,1
2023-01-15,/product/product-id-38/,,20
2023-01-15,/product/product-id-39/,,33
2023-01-15,/product/product-id-40/,,20
2023-01-15,/product/product-id-41/,,7
2023-01-15,/product/product-id-42/,,5
2023-01-15,/product/product-id-43/,,27
2023-01-15,/product/product-id-44/,,19
2023-01-15,/product/product-id-45/,,44
2023-01-15,/product/product-id-46/,,44
2023-01-15,/product/product-id-47/,,33
2023-01-15,/product/product-id-48/,,21
2023-01-15,/product/product-id-49/,,4
2023-01-15,/product/product-id-50/,,2
2023-01-15,/product/product-id-51/,,21
2023-01-15,/product/product-id-52/,,14
2023-01-15,/product/product-id-53/,,40
2023-01-15,/product/product-id-54/,,33
2023-01-15,/product/product-id-55/,,19
2023-01-15,/product/product-id-56/,,6
2023-01-15,/product/product-id-57/,,27
2023-01-15,/product/product-id-58/,,37
2023-01-15,/product/product-id-59/,,34
2023-01-15,/product/product-id-60/,,28
2023-01-15,/product/product-id-61/,,9
2023-01-15,/product/product-id-62/,,27
2023-01-15,/product/product-id-63/,,50
2023-01-15,/product/product-id-64/,,2
2023-01-15,/product/product-id-65/,,7
2023-01-15,/product/product-id-66/,,1
2023-01-15,/product/product-id-67/,,46
2023-01-15,/product/product-id-68/,,36
2023-01-15,/product/product-id-69/,,5
2023-01-15,/product/product-id-70/,,7
2023-01-15,/product/product-id-71/,,47
2023-01-15,/product/product-id-72/,,23
2023-01-15,/product/product-id-73/,,33
2023-01-15,/product/product-id-74/,,10
2023-01-15,/product/product-id-75/,,10
2023-01-15,/product/product-id-76/,,20
2023-01-15,/product/product-id-77/,,12
2023-01-15,/product/product-id-78/,,36
2023-01-15,/product/product-id-79/,,23
2023-01-15,/product/product-id-80/,,15
2023-01-15,/product/product-id-81/,,35
2023-01-15,/product/product-id-82/,,12
2023-01-15,/product/product-id-83/,,3
2023-01-15,/product/product-id-84/,,8
2023-01-15,/product/product-id-85/,,19
2023-01-15,/product/product-id-86/,,36
2023-01-15,/product/product-id-87/,,9
2023-01-15,/product/product-id-88/,,24
2023-01-15,/product/product-id-89/,,11
2023-01-15,/product/product-id-90/,,30
2023-01-15,/product/product-id-91/,,41
2023-01-15,/product/product-id-92/,,2
2023-01-15,/product/product-id-93/,,16
2023-01-15,/product/product-id-94/,,20
2023-01-15,/product/product-id-95/,,15
2023-01-15,/product/product-id-96/,,12
2023-01-15,/product/product-id-97/,,6
2023-01-15,/product/product-id-98/,,41
2023-01-15,/product/product-id-99/,,24
2023-01-15,/product/product-id-100/,,17
